"date","count","star","app"
2018-02-04,19,4.4,"Maps.me"
2018-02-05,14,4.5,"Maps.me"
2018-02-06,10,4.1,"Maps.me"
2018-02-07,8,4,"Maps.me"
2018-02-08,21,4.9,"Maps.me"
2018-02-09,7,4.7,"Maps.me"
2018-02-10,8,4.5,"Maps.me"
2018-02-11,15,4.3,"Maps.me"
2018-02-12,11,4.2,"Maps.me"
2018-02-13,13,4.4,"Maps.me"
2018-02-14,7,4.3,"Maps.me"
2018-02-15,13,4.4,"Maps.me"
2018-02-16,12,4.7,"Maps.me"
2018-02-17,10,4.7,"Maps.me"
2018-02-18,9,4.6,"Maps.me"
2018-02-19,6,4.7,"Maps.me"
2018-02-20,10,4.7,"Maps.me"
2018-02-21,8,5,"Maps.me"
2018-02-22,12,4.8,"Maps.me"
2018-02-23,7,4.4,"Maps.me"
2018-02-24,6,5,"Maps.me"
2018-02-25,12,4.9,"Maps.me"
2018-02-26,12,4.8,"Maps.me"
2018-02-27,9,5,"Maps.me"
2018-02-28,9,4.4,"Maps.me"
2018-03-01,8,4.5,"Maps.me"
2018-03-02,6,4.7,"Maps.me"
2018-03-03,8,4.4,"Maps.me"
2018-03-04,10,4.1,"Maps.me"
2018-03-05,8,5,"Maps.me"
2018-03-06,3,4,"Maps.me"
2018-03-07,44,4.8,"Maps.me"
2018-03-08,81,4.8,"Maps.me"
2018-03-09,32,4.7,"Maps.me"
2018-03-10,18,4.6,"Maps.me"
2018-03-11,22,4.4,"Maps.me"
2018-03-12,16,4.5,"Maps.me"
2018-03-13,12,4.9,"Maps.me"
2018-03-14,11,4.5,"Maps.me"
2018-03-15,14,3.9,"Maps.me"
2018-03-16,10,4.7,"Maps.me"
2018-03-17,12,4.1,"Maps.me"
2018-03-18,16,4.7,"Maps.me"
2018-03-19,11,4.5,"Maps.me"
2018-03-20,8,4.8,"Maps.me"
2018-03-21,12,4.8,"Maps.me"
2018-03-22,13,4.6,"Maps.me"
2018-03-23,10,4.8,"Maps.me"
2018-03-24,20,4.5,"Maps.me"
2018-03-25,10,4.2,"Maps.me"
2018-03-26,11,4.5,"Maps.me"
2018-03-27,12,4.8,"Maps.me"
2018-03-28,13,4.8,"Maps.me"
2018-03-29,12,4.4,"Maps.me"
2018-03-30,14,5,"Maps.me"
2018-03-31,24,4.5,"Maps.me"
2018-04-01,14,4.9,"Maps.me"
2018-04-02,15,3.7,"Maps.me"
2018-04-03,8,3.9,"Maps.me"
2018-04-04,7,4.7,"Maps.me"
2018-04-05,7,4.9,"Maps.me"
2018-04-06,16,4.8,"Maps.me"
2018-04-07,9,4.9,"Maps.me"
2018-04-08,12,4.4,"Maps.me"
2018-04-09,7,4.9,"Maps.me"
2018-04-10,13,4.2,"Maps.me"
2018-04-11,10,4.5,"Maps.me"
2018-04-12,10,3.5,"Maps.me"
2018-04-13,8,4.5,"Maps.me"
2018-04-14,12,4.2,"Maps.me"
2018-04-15,15,4.6,"Maps.me"
2018-04-16,13,4.6,"Maps.me"
2018-04-17,9,4.7,"Maps.me"
2018-04-18,8,4.9,"Maps.me"
2018-04-19,13,5,"Maps.me"
2018-04-20,11,4.5,"Maps.me"
2018-04-21,9,3.9,"Maps.me"
2018-04-22,7,4.4,"Maps.me"
2018-04-23,7,4.3,"Maps.me"
2018-04-24,4,3,"Maps.me"
2018-04-25,11,4.9,"Maps.me"
2018-04-26,11,4.5,"Maps.me"
2018-04-27,12,3.8,"Maps.me"
2018-04-28,12,4.5,"Maps.me"
2018-04-29,14,3.9,"Maps.me"
2018-04-30,9,4.9,"Maps.me"
2018-05-01,5,4.8,"Maps.me"
2018-05-02,8,5,"Maps.me"
2018-05-03,10,4.8,"Maps.me"
2018-05-04,9,4.7,"Maps.me"
2018-05-05,11,3.9,"Maps.me"
2018-05-06,8,5,"Maps.me"
2018-05-07,11,5,"Maps.me"
2018-05-08,25,4.9,"Maps.me"
2018-05-09,27,5,"Maps.me"
2018-05-10,21,4.6,"Maps.me"
2018-05-11,19,4.5,"Maps.me"
2018-05-12,14,4.5,"Maps.me"
2018-05-13,9,4.3,"Maps.me"
2018-05-14,13,4.5,"Maps.me"
2018-05-15,15,3.8,"Maps.me"
2018-05-16,16,4.7,"Maps.me"
2018-05-17,21,4.7,"Maps.me"
2018-05-18,8,4,"Maps.me"
2018-05-19,16,4.9,"Maps.me"
2018-05-20,9,5,"Maps.me"
2018-05-21,12,4.7,"Maps.me"
2018-05-22,10,4.8,"Maps.me"
2018-05-23,9,4.7,"Maps.me"
2018-05-24,19,4.8,"Maps.me"
2018-05-25,16,4.6,"Maps.me"
2018-05-26,14,4.6,"Maps.me"
2018-05-27,18,4.6,"Maps.me"
2018-05-28,5,5,"Maps.me"
2018-05-29,12,4.8,"Maps.me"
2018-05-30,10,4.3,"Maps.me"
2018-05-31,8,5,"Maps.me"
2018-06-01,7,4.9,"Maps.me"
2018-06-02,20,4.2,"Maps.me"
2018-06-03,11,5,"Maps.me"
2018-06-04,8,3.9,"Maps.me"
2018-06-05,11,4.8,"Maps.me"
2018-06-06,8,3.6,"Maps.me"
2018-06-07,9,4.3,"Maps.me"
2018-06-08,47,4.6,"Maps.me"
2018-06-09,24,4.8,"Maps.me"
2018-06-10,17,4.4,"Maps.me"
2018-06-11,20,4.8,"Maps.me"
