"day_cut","sentiment","year","day","app"
2019-11-08,0.45,2019,8,"3"
2019-11-09,-0.19,2019,9,"3"
2019-11-10,-0.07,2019,10,"3"
2019-11-11,0.25,2019,11,"3"
2019-11-12,0.05,2019,12,"3"
2019-11-13,0.24,2019,13,"3"
2019-11-14,-0.33,2019,14,"3"
2019-11-15,0.17,2019,15,"3"
2019-11-16,0.07,2019,16,"3"
2019-11-17,0.62,2019,17,"3"
2019-11-18,0.22,2019,18,"3"
2019-11-19,-0.06,2019,19,"3"
2019-11-20,0.31,2019,20,"3"
2019-11-21,0.11,2019,21,"3"
2019-11-22,0,2019,22,"3"
2019-11-23,-0.07,2019,23,"3"
2019-11-24,0,2019,24,"3"
2019-11-26,0.26,2019,26,"3"
2019-11-27,-0.03,2019,27,"3"
2019-11-30,0.33,2019,30,"3"
2019-12-01,0.14,2019,1,"3"
2019-12-02,0.48,2019,2,"3"
2019-12-03,0.06,2019,3,"3"
2019-12-04,0.43,2019,4,"3"
2019-12-05,0.05,2019,5,"3"
2019-12-06,0.1,2019,6,"3"
2019-12-07,0.29,2019,7,"3"
2019-12-08,0.15,2019,8,"3"
2019-12-09,0.26,2019,9,"3"
2019-12-10,0.13,2019,10,"3"
2019-12-11,0.28,2019,11,"3"
2019-12-12,-0.01,2019,12,"3"
2019-12-13,0.18,2019,13,"3"
2019-12-14,0.36,2019,14,"3"
2019-12-15,0.38,2019,15,"3"
2019-12-16,-0.18,2019,16,"3"
2019-12-17,0.16,2019,17,"3"
2019-12-18,0.07,2019,18,"3"
2019-12-19,0.23,2019,19,"3"
2019-12-20,0.33,2019,20,"3"
2019-12-21,0.07,2019,21,"3"
2019-12-22,-0.21,2019,22,"3"
2019-12-23,-0.17,2019,23,"3"
2019-12-24,0.19,2019,24,"3"
2019-12-25,0,2019,25,"3"
2019-12-26,0.36,2019,26,"3"
2019-12-27,0.41,2019,27,"3"
2019-12-28,-0.11,2019,28,"3"
2019-12-30,-0.11,2019,30,"3"
2019-12-31,0.25,2019,31,"3"
2020-01-01,0.39,2020,1,"3"
2020-01-02,0.38,2020,2,"3"
2020-01-03,0.78,2020,3,"3"
2020-01-04,0.12,2020,4,"3"
2020-01-05,0.32,2020,5,"3"
2020-01-06,0.22,2020,6,"3"
2020-01-07,0.47,2020,7,"3"
2020-01-08,0.47,2020,8,"3"
2020-01-09,0.13,2020,9,"3"
2020-01-10,0.01,2020,10,"3"
2020-01-11,0,2020,11,"3"
2020-01-12,0.2,2020,12,"3"
2020-01-13,-0.01,2020,13,"3"
2020-01-14,0.41,2020,14,"3"
2020-01-15,0.24,2020,15,"3"
2020-01-16,-0.04,2020,16,"3"
2020-01-17,0.01,2020,17,"3"
2020-01-18,0.37,2020,18,"3"
2020-01-19,0.06,2020,19,"3"
2020-01-20,0.15,2020,20,"3"
2020-01-21,0.64,2020,21,"3"
2020-01-22,0.13,2020,22,"3"
2020-01-23,-0.15,2020,23,"3"
2020-01-24,0.31,2020,24,"3"
2020-01-25,0.28,2020,25,"3"
2020-01-26,-0.07,2020,26,"3"
2020-01-27,0.35,2020,27,"3"
2020-01-29,0.27,2020,29,"3"
2020-01-30,0.15,2020,30,"3"
2020-01-31,0.2,2020,31,"3"
2020-02-01,0.11,2020,1,"3"
2020-02-02,0.12,2020,2,"3"
2020-02-03,0.05,2020,3,"3"
2020-02-04,0.52,2020,4,"3"
2020-02-05,0.07,2020,5,"3"
2020-02-06,0.08,2020,6,"3"
2020-02-07,0.18,2020,7,"3"
2020-02-09,0.35,2020,9,"3"
2020-02-10,0.01,2020,10,"3"
2020-02-11,-0.06,2020,11,"3"
2020-02-12,-0.06,2020,12,"3"
2020-02-13,0.08,2020,13,"3"
2020-02-14,0.25,2020,14,"3"
2020-02-15,1,2020,15,"3"
2020-02-16,-0.06,2020,16,"3"
2020-02-17,-0.15,2020,17,"3"
2020-02-18,0.16,2020,18,"3"
2020-02-19,-0.02,2020,19,"3"
2020-02-20,-0.04,2020,20,"3"
2020-02-21,0.1,2020,21,"3"
2020-02-22,0.19,2020,22,"3"
2020-02-23,0.37,2020,23,"3"
2020-02-24,0.16,2020,24,"3"
2020-02-25,0.35,2020,25,"3"
2020-02-26,-0.09,2020,26,"3"
2020-02-27,0.25,2020,27,"3"
2020-02-28,0.07,2020,28,"3"
2020-02-29,0.04,2020,29,"3"
2020-03-01,0,2020,1,"3"
2020-03-02,0.55,2020,2,"3"
2020-03-04,0.07,2020,4,"3"
2020-03-05,0.08,2020,5,"3"
2020-03-06,0.13,2020,6,"3"
2020-03-07,0.19,2020,7,"3"
2020-03-08,0.05,2020,8,"3"
2020-03-09,0.04,2020,9,"3"
2020-03-10,-0.16,2020,10,"3"
2020-03-11,0.23,2020,11,"3"
2020-03-12,-0.01,2020,12,"3"
2020-03-13,0.38,2020,13,"3"
2020-03-14,-0.13,2020,14,"3"
2020-03-15,-0.31,2020,15,"3"
2020-03-16,0.38,2020,16,"3"
2020-03-17,0.25,2020,17,"3"
2020-03-18,0.02,2020,18,"3"
2020-03-19,-0.05,2020,19,"3"
2020-03-20,0.21,2020,20,"3"
2020-03-21,0.16,2020,21,"3"
2020-03-23,-0.03,2020,23,"3"
2020-03-24,0.42,2020,24,"3"
2020-03-25,-0.07,2020,25,"3"
2020-03-26,0,2020,26,"3"
2020-03-28,0.77,2020,28,"3"
2020-03-29,-0.08,2020,29,"3"
2020-03-30,0.07,2020,30,"3"
2020-03-31,0.45,2020,31,"3"
2020-04-01,0.28,2020,1,"3"
2020-04-03,-0.02,2020,3,"3"
2020-04-05,0.31,2020,5,"3"
2020-04-06,0.7,2020,6,"3"
2020-04-07,0.4,2020,7,"3"
2020-04-08,0.13,2020,8,"3"
2020-04-09,0.19,2020,9,"3"
2020-04-11,0.6,2020,11,"3"
2020-04-12,-0.16,2020,12,"3"
2020-04-13,-0.04,2020,13,"3"
2020-04-15,1,2020,15,"3"
2020-04-16,0.05,2020,16,"3"
2020-04-17,0.44,2020,17,"3"
2020-04-18,0.18,2020,18,"3"
2020-04-19,0.1,2020,19,"3"
2020-04-20,0.12,2020,20,"3"
2020-04-22,0,2020,22,"3"
2020-04-23,-0.17,2020,23,"3"
2020-04-24,0.23,2020,24,"3"
2020-04-25,-0.07,2020,25,"3"
2020-04-26,0.44,2020,26,"3"
2020-04-27,0.06,2020,27,"3"
2020-04-28,0.54,2020,28,"3"
2020-04-29,0,2020,29,"3"
2020-05-01,0.18,2020,1,"3"
2020-05-02,-0.12,2020,2,"3"
2020-05-03,0,2020,3,"3"
2020-05-05,0.33,2020,5,"3"
2020-05-06,-0.15,2020,6,"3"
2020-05-09,0.54,2020,9,"3"
2020-05-11,0.91,2020,11,"3"
2020-05-12,0.02,2020,12,"3"
2020-05-13,-0.42,2020,13,"3"
2020-05-14,0.06,2020,14,"3"
2020-05-15,-0.09,2020,15,"3"
2020-05-16,0.18,2020,16,"3"
2020-05-17,0.21,2020,17,"3"
2020-05-18,-0.05,2020,18,"3"
2020-05-19,-0.24,2020,19,"3"
2020-05-20,0.24,2020,20,"3"
2020-05-21,0.19,2020,21,"3"
2020-05-22,0.03,2020,22,"3"
2020-05-23,0.53,2020,23,"3"
2020-05-24,0.33,2020,24,"3"
2020-05-26,0.18,2020,26,"3"
2020-05-27,0.3,2020,27,"3"
2020-05-28,0.29,2020,28,"3"
2020-05-29,0.22,2020,29,"3"
2020-05-30,0.27,2020,30,"3"
2020-05-31,0.26,2020,31,"3"
2020-06-01,0.15,2020,1,"3"
2020-06-03,-0.11,2020,3,"3"
2020-06-04,0.27,2020,4,"3"
2020-06-05,0.28,2020,5,"3"
2020-06-06,0.27,2020,6,"3"
2020-06-07,0.01,2020,7,"3"
2020-06-08,0.08,2020,8,"3"
2020-06-09,-0.03,2020,9,"3"
2020-06-10,0.38,2020,10,"3"
2020-06-11,0.16,2020,11,"3"
2020-06-12,0,2020,12,"3"
2020-06-13,0.36,2020,13,"3"
2020-06-14,-0.13,2020,14,"3"
2020-06-15,0.14,2020,15,"3"
2016-06-15,0.32,2016,15,"4"
2016-06-16,0.08,2016,16,"4"
2016-06-17,0.19,2016,17,"4"
2016-06-18,0.18,2016,18,"4"
2016-06-19,-0.43,2016,19,"4"
2016-06-20,-0.08,2016,20,"4"
2016-06-22,0.23,2016,22,"4"
2016-06-23,-0.05,2016,23,"4"
2016-06-26,0.17,2016,26,"4"
2016-06-27,0.41,2016,27,"4"
2016-06-28,0.54,2016,28,"4"
2016-06-29,0.39,2016,29,"4"
2016-06-30,-0.02,2016,30,"4"
2016-07-01,-0.05,2016,1,"4"
2016-07-03,-0.22,2016,3,"4"
2016-07-04,0.51,2016,4,"4"
2016-07-05,0.16,2016,5,"4"
2016-07-06,0.29,2016,6,"4"
2016-07-07,0.53,2016,7,"4"
2016-07-08,0.3,2016,8,"4"
2016-07-10,0.49,2016,10,"4"
2016-07-11,-0.17,2016,11,"4"
2016-07-12,0.16,2016,12,"4"
2016-07-13,-0.01,2016,13,"4"
2016-07-14,0.1,2016,14,"4"
2016-07-15,0.56,2016,15,"4"
2016-07-16,0.37,2016,16,"4"
2016-07-17,-0.03,2016,17,"4"
2016-07-18,-0.4,2016,18,"4"
2016-07-19,-0.12,2016,19,"4"
2016-07-21,0.09,2016,21,"4"
2016-07-22,0.13,2016,22,"4"
2016-07-23,0.02,2016,23,"4"
2016-07-24,0.15,2016,24,"4"
2016-07-25,-0.32,2016,25,"4"
2016-07-26,0.14,2016,26,"4"
2016-07-27,0.54,2016,27,"4"
2016-07-28,-0.3,2016,28,"4"
2016-07-29,-0.01,2016,29,"4"
2016-08-01,0.05,2016,1,"4"
2016-08-02,0.07,2016,2,"4"
2016-08-03,0.25,2016,3,"4"
2016-08-05,0.61,2016,5,"4"
2016-08-06,0.35,2016,6,"4"
2016-08-07,0.34,2016,7,"4"
2016-08-08,0.51,2016,8,"4"
2016-08-09,0.33,2016,9,"4"
2016-08-10,0.32,2016,10,"4"
2016-08-12,0.88,2016,12,"4"
2016-08-13,-0.06,2016,13,"4"
2016-08-14,0.22,2016,14,"4"
2016-08-15,-0.1,2016,15,"4"
2016-08-17,-0.17,2016,17,"4"
2016-08-19,0.85,2016,19,"4"
2016-08-20,0.27,2016,20,"4"
2016-08-21,-0.09,2016,21,"4"
2016-08-23,0.2,2016,23,"4"
2016-08-24,-0.15,2016,24,"4"
2016-08-25,-0.11,2016,25,"4"
2016-08-26,-0.37,2016,26,"4"
2016-08-27,-0.15,2016,27,"4"
2016-08-28,0.47,2016,28,"4"
2016-08-29,-0.1,2016,29,"4"
2016-08-30,-0.03,2016,30,"4"
2016-08-31,0.15,2016,31,"4"
2016-09-01,-0.41,2016,1,"4"
2016-09-02,0.13,2016,2,"4"
2016-09-03,0.61,2016,3,"4"
2016-09-04,0.39,2016,4,"4"
2016-09-05,0.03,2016,5,"4"
2016-09-07,0.08,2016,7,"4"
2016-09-08,-0.13,2016,8,"4"
2016-09-09,-0.07,2016,9,"4"
2016-09-10,0.13,2016,10,"4"
2016-09-11,0.15,2016,11,"4"
2016-09-13,0.1,2016,13,"4"
2016-09-14,0.33,2016,14,"4"
2016-09-15,-0.06,2016,15,"4"
2016-09-16,0.29,2016,16,"4"
2016-09-17,1,2016,17,"4"
2016-09-21,0.13,2016,21,"4"
2016-09-22,0.13,2016,22,"4"
2016-09-23,0.37,2016,23,"4"
2016-09-24,0.26,2016,24,"4"
2016-09-25,0.29,2016,25,"4"
2016-09-26,-0.04,2016,26,"4"
2016-09-27,-0.04,2016,27,"4"
2016-09-29,-0.03,2016,29,"4"
2016-09-30,0.05,2016,30,"4"
2016-10-01,-0.19,2016,1,"4"
2016-10-02,0.07,2016,2,"4"
2016-10-03,0.43,2016,3,"4"
2016-10-04,0.34,2016,4,"4"
2016-10-05,0.56,2016,5,"4"
2016-10-06,-0.31,2016,6,"4"
2016-10-07,0.09,2016,7,"4"
2016-10-10,0.32,2016,10,"4"
2016-10-12,1,2016,12,"4"
2016-10-13,0.09,2016,13,"4"
2016-10-14,0.15,2016,14,"4"
2016-10-15,0.35,2016,15,"4"
2016-10-16,0.09,2016,16,"4"
2016-10-17,0.31,2016,17,"4"
2016-10-18,0.44,2016,18,"4"
2016-10-19,0.06,2016,19,"4"
2016-10-20,1,2016,20,"4"
2016-10-21,0.64,2016,21,"4"
2016-10-22,0.53,2016,22,"4"
2016-10-23,0.35,2016,23,"4"
2016-10-24,0.46,2016,24,"4"
2016-10-25,0.05,2016,25,"4"
2016-10-26,0.43,2016,26,"4"
2016-10-28,0.57,2016,28,"4"
2016-10-29,0.03,2016,29,"4"
2016-10-31,-0.02,2016,31,"4"
2016-11-02,1,2016,2,"4"
2016-11-04,-0.23,2016,4,"4"
2016-11-05,-0.18,2016,5,"4"
2016-11-06,0.04,2016,6,"4"
2016-11-07,-0.02,2016,7,"4"
2016-11-10,0,2016,10,"4"
2016-11-15,0.17,2016,15,"4"
2016-11-16,1,2016,16,"4"
2016-11-20,-0.21,2016,20,"4"
2016-11-22,0.53,2016,22,"4"
2016-11-24,0.16,2016,24,"4"
2016-11-25,-0.02,2016,25,"4"
2016-11-26,0.34,2016,26,"4"
2016-11-27,-0.02,2016,27,"4"
2016-12-01,0.1,2016,1,"4"
2016-12-02,0.07,2016,2,"4"
2016-12-04,-0.17,2016,4,"4"
2016-12-05,0.25,2016,5,"4"
2016-12-07,-0.25,2016,7,"4"
2016-12-08,-0.43,2016,8,"4"
2016-12-09,0.04,2016,9,"4"
2016-12-10,0.23,2016,10,"4"
2016-12-11,-0.05,2016,11,"4"
2016-12-13,0.41,2016,13,"4"
2016-12-14,-0.1,2016,14,"4"
2016-12-16,-0.05,2016,16,"4"
2016-12-17,0,2016,17,"4"
2016-12-19,0.53,2016,19,"4"
2016-12-20,-0.07,2016,20,"4"
2016-12-21,-0.15,2016,21,"4"
2016-12-22,0.87,2016,22,"4"
2016-12-23,0.28,2016,23,"4"
2016-12-24,0.12,2016,24,"4"
2016-12-26,0.75,2016,26,"4"
2016-12-29,-0.19,2016,29,"4"
2016-12-30,0.08,2016,30,"4"
2017-01-06,0.48,2017,6,"4"
2017-01-08,0.04,2017,8,"4"
2017-01-09,0.03,2017,9,"4"
2017-01-10,0.58,2017,10,"4"
2017-01-11,0.26,2017,11,"4"
2017-01-12,0.45,2017,12,"4"
2017-01-13,0.22,2017,13,"4"
2017-01-15,-0.08,2017,15,"4"
2017-01-17,0.58,2017,17,"4"
2017-01-18,-0.06,2017,18,"4"
2017-01-19,0.09,2017,19,"4"
2017-01-21,0.35,2017,21,"4"
2017-01-24,0.16,2017,24,"4"
2017-01-25,0.04,2017,25,"4"
2017-01-26,-0.01,2017,26,"4"
2017-01-27,0.13,2017,27,"4"
2017-01-31,0.75,2017,31,"4"
2017-02-02,0.66,2017,2,"4"
2017-02-04,0.12,2017,4,"4"
2017-02-05,0.15,2017,5,"4"
2017-02-08,-0.21,2017,8,"4"
2017-02-09,0.22,2017,9,"4"
2017-02-10,-0.17,2017,10,"4"
2017-02-11,-0.06,2017,11,"4"
2017-02-12,0.48,2017,12,"4"
2017-02-15,0.07,2017,15,"4"
2017-02-16,-0.71,2017,16,"4"
2017-02-20,0,2017,20,"4"
2017-02-25,0.04,2017,25,"4"
2017-02-26,0,2017,26,"4"
2017-02-28,0.13,2017,28,"4"
2017-03-01,-0.06,2017,1,"4"
2017-03-07,-0.04,2017,7,"4"
2017-03-09,0.09,2017,9,"4"
2017-03-12,0.55,2017,12,"4"
2017-03-13,0,2017,13,"4"
2017-03-14,0.4,2017,14,"4"
2017-03-16,0.46,2017,16,"4"
2017-03-17,0.75,2017,17,"4"
2017-03-18,1,2017,18,"4"
2017-03-19,0.78,2017,19,"4"
2017-03-21,0.73,2017,21,"4"
2017-03-22,-0.43,2017,22,"4"
2017-03-23,0.32,2017,23,"4"
2017-03-24,0.41,2017,24,"4"
2017-03-31,-0.06,2017,31,"4"
2017-04-01,0,2017,1,"4"
2017-04-02,-0.02,2017,2,"4"
2017-04-03,-0.02,2017,3,"4"
2017-04-04,0.23,2017,4,"4"
2017-04-08,-0.56,2017,8,"4"
2017-04-12,0.08,2017,12,"4"
2017-04-13,0.14,2017,13,"4"
2017-04-16,0.29,2017,16,"4"
2017-04-18,0.07,2017,18,"4"
2017-04-21,0.13,2017,21,"4"
2017-04-22,0.53,2017,22,"4"
2017-04-23,0.1,2017,23,"4"
2017-04-25,0.35,2017,25,"4"
2017-04-26,0.53,2017,26,"4"
2017-04-29,0,2017,29,"4"
2017-05-03,0.15,2017,3,"4"
2017-05-05,0.27,2017,5,"4"
2017-05-06,0.58,2017,6,"4"
2017-05-07,-0.3,2017,7,"4"
2017-05-08,-0.05,2017,8,"4"
2017-05-09,0.5,2017,9,"4"
2017-05-11,0,2017,11,"4"
2017-05-18,-0.02,2017,18,"4"
2017-05-20,0.25,2017,20,"4"
2017-05-21,0.49,2017,21,"4"
2017-05-22,0.01,2017,22,"4"
2017-05-25,0.75,2017,25,"4"
2017-05-26,-0.32,2017,26,"4"
2017-05-27,0.36,2017,27,"4"
2017-05-28,-0.03,2017,28,"4"
2017-05-29,-0.14,2017,29,"4"
2017-05-30,0.1,2017,30,"4"
2017-06-01,0.17,2017,1,"4"
2017-06-02,-0.44,2017,2,"4"
2017-06-04,-0.01,2017,4,"4"
2017-06-05,-0.35,2017,5,"4"
2017-06-06,-0.33,2017,6,"4"
2017-06-07,0.31,2017,7,"4"
2017-06-08,0.4,2017,8,"4"
2017-06-09,0.26,2017,9,"4"
2017-06-10,-0.18,2017,10,"4"
2017-06-11,-0.01,2017,11,"4"
2017-06-13,-0.11,2017,13,"4"
2017-06-14,0.05,2017,14,"4"
2017-06-15,-0.09,2017,15,"4"
2017-06-16,0.3,2017,16,"4"
2017-06-17,-0.09,2017,17,"4"
2017-06-19,0.16,2017,19,"4"
2017-06-20,0.14,2017,20,"4"
2017-06-21,-0.44,2017,21,"4"
2017-06-22,0.58,2017,22,"4"
2017-06-23,0,2017,23,"4"
2017-06-24,-0.36,2017,24,"4"
2017-06-26,0.35,2017,26,"4"
2017-06-27,0.17,2017,27,"4"
2017-06-28,-0.09,2017,28,"4"
2017-06-29,-0.15,2017,29,"4"
2017-07-01,0.05,2017,1,"4"
2017-07-03,-0.2,2017,3,"4"
2017-07-04,0,2017,4,"4"
2017-07-05,0.18,2017,5,"4"
2017-07-07,-0.19,2017,7,"4"
2017-07-08,-0.03,2017,8,"4"
2017-07-09,0.28,2017,9,"4"
2017-07-10,-0.26,2017,10,"4"
2017-07-13,0.03,2017,13,"4"
2017-07-16,-0.05,2017,16,"4"
2017-07-17,0.31,2017,17,"4"
2017-07-18,0.03,2017,18,"4"
2017-07-19,0.06,2017,19,"4"
2017-07-20,0.3,2017,20,"4"
2017-07-21,-0.16,2017,21,"4"
2017-07-22,0.5,2017,22,"4"
2017-07-23,0.31,2017,23,"4"
2017-07-24,0.09,2017,24,"4"
2017-07-26,0.16,2017,26,"4"
2017-07-27,-0.3,2017,27,"4"
2017-07-29,0.08,2017,29,"4"
2017-07-30,0.22,2017,30,"4"
2017-07-31,-0.14,2017,31,"4"
2017-08-01,0,2017,1,"4"
2017-08-03,-0.55,2017,3,"4"
2017-08-04,0.1,2017,4,"4"
2017-08-05,0.27,2017,5,"4"
2017-08-06,0.07,2017,6,"4"
2017-08-07,-0.05,2017,7,"4"
2017-08-08,0.13,2017,8,"4"
2017-08-09,0.38,2017,9,"4"
2017-08-10,-0.1,2017,10,"4"
2017-08-11,0.19,2017,11,"4"
2017-08-12,0.09,2017,12,"4"
2017-08-14,-0.03,2017,14,"4"
2017-08-15,-0.02,2017,15,"4"
2017-08-17,-0.51,2017,17,"4"
2017-08-18,0.11,2017,18,"4"
2017-08-19,0.14,2017,19,"4"
2017-08-20,-0.12,2017,20,"4"
2017-08-22,0.05,2017,22,"4"
2017-08-23,-0.02,2017,23,"4"
2017-08-24,0.07,2017,24,"4"
2017-08-26,-0.17,2017,26,"4"
2017-08-27,-0.65,2017,27,"4"
2017-08-28,0.17,2017,28,"4"
2017-08-29,-0.08,2017,29,"4"
2017-08-30,0.33,2017,30,"4"
2017-08-31,-0.18,2017,31,"4"
2017-09-02,-0.23,2017,2,"4"
2017-09-05,-0.19,2017,5,"4"
2017-09-07,-0.21,2017,7,"4"
2017-09-08,-0.09,2017,8,"4"
2017-09-09,0.12,2017,9,"4"
2017-09-10,0,2017,10,"4"
2017-09-11,-0.19,2017,11,"4"
2017-09-12,0.31,2017,12,"4"
2017-09-13,-0.14,2017,13,"4"
2017-09-16,-0.03,2017,16,"4"
2017-09-20,0.5,2017,20,"4"
2017-09-22,0.07,2017,22,"4"
2017-09-23,-0.25,2017,23,"4"
2017-09-24,0.09,2017,24,"4"
2017-09-25,0,2017,25,"4"
2017-09-27,-0.12,2017,27,"4"
2017-09-28,0.46,2017,28,"4"
2017-09-30,0.14,2017,30,"4"
2017-10-01,0.27,2017,1,"4"
2017-10-03,0.17,2017,3,"4"
2017-10-06,0.1,2017,6,"4"
2017-10-07,-0.02,2017,7,"4"
2017-10-10,-0.21,2017,10,"4"
2017-10-13,-0.35,2017,13,"4"
2017-10-14,-0.12,2017,14,"4"
2017-10-15,0.17,2017,15,"4"
2017-10-17,-0.75,2017,17,"4"
2017-10-18,0.08,2017,18,"4"
2017-10-19,0.14,2017,19,"4"
2017-10-21,0.46,2017,21,"4"
2017-10-22,0.09,2017,22,"4"
2017-10-24,-0.36,2017,24,"4"
2017-10-26,0,2017,26,"4"
2017-10-27,0.06,2017,27,"4"
2017-10-30,-0.04,2017,30,"4"
2017-11-02,-0.05,2017,2,"4"
2017-11-03,0.22,2017,3,"4"
2017-11-04,0.14,2017,4,"4"
2017-11-05,-0.02,2017,5,"4"
2017-11-06,-0.1,2017,6,"4"
2017-11-07,0.13,2017,7,"4"
2017-11-08,-0.14,2017,8,"4"
2017-11-11,0.15,2017,11,"4"
2017-11-12,-0.13,2017,12,"4"
2017-11-13,0,2017,13,"4"
2017-11-17,0.09,2017,17,"4"
2017-11-19,0.29,2017,19,"4"
2017-11-25,-0.09,2017,25,"4"
2017-11-26,-0.27,2017,26,"4"
2017-11-29,0.13,2017,29,"4"
2017-11-30,0,2017,30,"4"
2017-12-03,0.48,2017,3,"4"
2017-12-06,0.13,2017,6,"4"
2017-12-09,0,2017,9,"4"
2017-12-11,-0.15,2017,11,"4"
2017-12-12,-0.19,2017,12,"4"
2017-12-13,-0.19,2017,13,"4"
2017-12-15,-0.19,2017,15,"4"
2017-12-18,-0.03,2017,18,"4"
2017-12-19,0.49,2017,19,"4"
2017-12-21,0.11,2017,21,"4"
2017-12-22,0.75,2017,22,"4"
2017-12-23,0.95,2017,23,"4"
2017-12-26,-0.1,2017,26,"4"
2017-12-27,-0.19,2017,27,"4"
2017-12-29,0.32,2017,29,"4"
2018-01-05,0.12,2018,5,"4"
2018-01-06,0,2018,6,"4"
2018-01-07,-0.34,2018,7,"4"
2018-01-08,-0.3,2018,8,"4"
2018-01-09,-0.27,2018,9,"4"
2018-01-10,-0.01,2018,10,"4"
2018-01-14,-0.25,2018,14,"4"
2018-01-15,0.44,2018,15,"4"
2018-01-16,0.27,2018,16,"4"
2018-01-17,0.19,2018,17,"4"
2018-01-20,-0.11,2018,20,"4"
2018-01-21,0.14,2018,21,"4"
2018-01-22,0.05,2018,22,"4"
2018-01-27,0.03,2018,27,"4"
2018-01-29,-0.06,2018,29,"4"
2018-02-01,0.1,2018,1,"4"
2018-02-10,0.34,2018,10,"4"
2018-02-11,0.44,2018,11,"4"
2018-02-17,0.57,2018,17,"4"
2018-02-19,0.29,2018,19,"4"
2018-02-21,0.79,2018,21,"4"
2018-02-24,-0.17,2018,24,"4"
2018-02-25,-0.15,2018,25,"4"
2018-02-26,-0.05,2018,26,"4"
2018-03-01,0.75,2018,1,"4"
2018-03-06,-0.44,2018,6,"4"
2018-03-09,0.53,2018,9,"4"
2018-03-12,-0.18,2018,12,"4"
2018-03-13,0.2,2018,13,"4"
2018-03-14,0,2018,14,"4"
2018-03-17,-0.01,2018,17,"4"
2018-03-21,-0.2,2018,21,"4"
2018-03-25,0.05,2018,25,"4"
2018-03-27,0,2018,27,"4"
2018-03-28,0,2018,28,"4"
2018-03-30,0.21,2018,30,"4"
2018-03-31,-0.18,2018,31,"4"
2018-04-01,-0.09,2018,1,"4"
2018-04-02,0.4,2018,2,"4"
2018-04-07,-0.48,2018,7,"4"
2018-04-12,0.36,2018,12,"4"
2018-04-15,0.05,2018,15,"4"
2018-04-16,0.12,2018,16,"4"
2018-04-26,0.15,2018,26,"4"
2018-05-03,-0.53,2018,3,"4"
2018-05-08,0.27,2018,8,"4"
2018-05-11,0.33,2018,11,"4"
2018-05-15,0.28,2018,15,"4"
2018-05-16,-0.54,2018,16,"4"
2018-05-17,0.39,2018,17,"4"
2018-05-19,0.22,2018,19,"4"
2018-05-20,-0.07,2018,20,"4"
2018-05-21,-0.3,2018,21,"4"
2018-05-22,0.35,2018,22,"4"
2018-05-23,0,2018,23,"4"
2018-05-24,-0.08,2018,24,"4"
2018-05-25,0.02,2018,25,"4"
2018-05-26,0.38,2018,26,"4"
2018-05-28,-0.1,2018,28,"4"
2018-05-30,0,2018,30,"4"
2018-06-03,0.85,2018,3,"4"
2018-06-08,-0.11,2018,8,"4"
2018-06-11,1,2018,11,"4"
2018-06-14,-0.02,2018,14,"4"
2018-06-15,0,2018,15,"4"
2018-06-20,-0.05,2018,20,"4"
2018-06-22,-0.25,2018,22,"4"
2018-06-24,0,2018,24,"4"
2018-06-25,0.13,2018,25,"4"
2018-06-29,0.15,2018,29,"4"
2018-06-30,0.02,2018,30,"4"
2018-07-02,0.15,2018,2,"4"
2018-07-03,-0.08,2018,3,"4"
2018-07-06,0.44,2018,6,"4"
2018-07-09,0.05,2018,9,"4"
2018-07-12,0,2018,12,"4"
2018-07-13,-0.45,2018,13,"4"
2018-07-14,-0.97,2018,14,"4"
2018-07-17,0.26,2018,17,"4"
2018-07-18,0.39,2018,18,"4"
2018-07-19,0.05,2018,19,"4"
2018-07-20,-0.31,2018,20,"4"
2018-07-22,0.07,2018,22,"4"
2018-07-24,-0.07,2018,24,"4"
2018-07-27,-0.06,2018,27,"4"
2018-07-29,0.04,2018,29,"4"
2018-07-30,-0.1,2018,30,"4"
2018-07-31,0.15,2018,31,"4"
2018-08-01,0.53,2018,1,"4"
2018-08-03,0.33,2018,3,"4"
2018-08-04,0.16,2018,4,"4"
2018-08-05,0.15,2018,5,"4"
2018-08-06,-0.3,2018,6,"4"
2018-08-08,0.33,2018,8,"4"
2018-08-10,0.09,2018,10,"4"
2018-08-12,-0.06,2018,12,"4"
2018-08-13,0.28,2018,13,"4"
2018-08-15,0,2018,15,"4"
2018-08-21,-0.19,2018,21,"4"
2018-08-22,-0.02,2018,22,"4"
2018-08-24,0.05,2018,24,"4"
2018-08-26,-0.04,2018,26,"4"
2018-08-29,-0.09,2018,29,"4"
2018-09-04,0.69,2018,4,"4"
2018-09-05,-0.2,2018,5,"4"
2018-09-14,0.05,2018,14,"4"
2018-09-21,0,2018,21,"4"
2018-09-24,0,2018,24,"4"
2018-09-29,-0.17,2018,29,"4"
2018-09-30,0.11,2018,30,"4"
2018-10-04,0.2,2018,4,"4"
2018-10-10,-0.15,2018,10,"4"
2018-10-11,0.25,2018,11,"4"
2018-10-13,-0.16,2018,13,"4"
2018-10-20,0.27,2018,20,"4"
2018-10-22,0.06,2018,22,"4"
2018-10-26,0.45,2018,26,"4"
2018-10-27,0.03,2018,27,"4"
2018-10-30,1,2018,30,"4"
2018-11-05,0.16,2018,5,"4"
2018-11-08,-0.17,2018,8,"4"
2018-11-09,0.7,2018,9,"4"
2018-11-10,0.22,2018,10,"4"
